USDJPY,BWMFI,MACD,RSI,CCI,MACD2,RSI0,OsMA1,OsMA2,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,EURUSD
110.8695,0.36363635999999999,-2.8504539999999998E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,34.621342749999997,-1.1353820000000001E-2,111.04232627,110.907,110.77167373,-81.382978719999997,-99.378881989999996,-81.481481479999999,-54.464285709999999,110.85962384,110.92432959999999,-8507,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.7661760000000005E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04755034,111.02794439,110.91889999999999,110.8976,110.79024966,110.76725561000001,-1.2332009999999999E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8212,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.8695,0.36363635999999999,-2.8504539999999998E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,34.621342749999997,-1.1353820000000001E-2,111.04232627,110.907,110.77167373,-81.382978719999997,-99.378881989999996,-81.481481479999999,-54.464285709999999,110.85962384,110.92432959999999,-8507,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.7661760000000005E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04755034,111.02794439,110.91889999999999,110.8976,110.79024966,110.76725561000001,-1.2332009999999999E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8212,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.8695,0.36363635999999999,-2.8504539999999998E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,34.621342749999997,-1.1353820000000001E-2,111.04232627,110.907,110.77167373,-81.382978719999997,-99.378881989999996,-81.481481479999999,-54.464285709999999,110.85962384,110.92432959999999,-8507,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.7661760000000005E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04755034,111.02794439,110.91889999999999,110.8976,110.79024966,110.76725561000001,-1.2332009999999999E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8212,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.8685,0.38095237999999998,-2.8584310000000002E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,34.227324400000001,-1.1353820000000001E-2,111.04244069000001,110.90694999999999,110.77145931,-81.914893620000001,-99.378881989999996,-82.010582009999993,-54.464285709999999,110.85962384,110.92432959999999,-8508,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.7661760000000005E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04755034,111.02794439,110.91889999999999,110.8976,110.79024966,110.76725561000001,-0.01235816,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8213,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.8685,0.38095237999999998,-2.8584310000000002E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,34.227324400000001,-1.1353820000000001E-2,111.04244069000001,110.90694999999999,110.77145931,-81.914893620000001,-99.378881989999996,-82.010582009999993,-54.464285709999999,110.85962384,110.92432959999999,-8508,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.7661760000000005E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04755034,111.02794439,110.91889999999999,110.8976,110.79024966,110.76725561000001,-0.01235816,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8213,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.86450000000001,0.23529412,-2.8903399999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,32.602585089999998,-1.1353820000000001E-2,111.04292778,110.90675,110.77057222000001,-84.042553190000007,-99.378881989999996,-84.126984129999997,-54.464285709999999,110.85962384,110.92432959999999,-8512,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8002940000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04822602,111.02794439,110.9187,110.8976,110.78917398,110.76725561000001,-0.01251502,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8217,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.86450000000001,0.25,-2.8823629999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,33.016249019999997,-1.1353820000000001E-2,111.04280162000001,110.9068,110.77079838,-83.510638299999997,-99.378881989999996,-83.597883600000003,-54.464285709999999,110.85962384,110.92432959999999,-8513,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8002940000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04822602,111.02794439,110.9187,110.8976,110.78917398,110.76725561000001,-1.2488869999999999E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8218,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.86499999999999,0.26666666999999999,-2.8823629999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,33.016249019999997,-1.1353820000000001E-2,111.04280162000001,110.9068,110.77079838,-83.510638299999997,-99.378881989999996,-83.597883600000003,-54.464285709999999,110.85962384,110.92432959999999,-8514,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8002940000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04822602,111.02794439,110.9187,110.8976,110.78917398,110.76725561000001,-1.2488869999999999E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8219,-8234,-8317,-0.02699296,-0.03899296,1.11924
110.8635,0.23076922999999999,-2.8983169999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,32.18378019,-1.1353820000000001E-2,111.04305685,110.9067,110.77034315,-84.574468089999996,-99.378881989999996,-84.656084660000005,-54.464285709999999,110.85962384,110.92432959999999,-8516,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01255423,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8221,-8234,-8317,-0.02699296,-0.03899296,1.1192200000000001
110.8635,0.23076922999999999,-2.8983169999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,32.18378019,-1.1353820000000001E-2,111.04305685,110.9067,110.77034315,-84.574468089999996,-99.378881989999996,-84.656084660000005,-54.464285709999999,110.85962384,110.92432959999999,-8516,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01255423,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8221,-8234,-8317,-0.02699296,-0.03899296,1.1192200000000001
110.8635,0.23076922999999999,-2.8983169999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,32.18378019,-1.1353820000000001E-2,111.04305685,110.9067,110.77034315,-84.574468089999996,-99.378881989999996,-84.656084660000005,-54.464285709999999,110.85962384,110.92432959999999,-8516,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01255423,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8221,-8234,-8317,-0.02699296,-0.03899296,1.1192200000000001
110.8625,0.25,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01258038,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8222,-8234,-8317,-0.02699296,-0.03899296,1.1191899999999999
110.8625,0.25,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01258038,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8222,-8234,-8317,-0.02699296,-0.03899296,1.1191899999999999
110.8625,0.25,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01258038,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8222,-8234,-8317,-0.02699296,-0.03899296,1.1191899999999999
110.8625,0.25,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01258038,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8222,-8234,-8317,-0.02699296,-0.03899296,1.1191899999999999
110.8635,0.375,-2.8983169999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,32.18378019,-1.1353820000000001E-2,111.04305685,110.9067,110.77034315,-84.574468089999996,-99.378881989999996,-84.656084660000005,-54.464285709999999,110.85962384,110.92432959999999,-8521,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8088239999999998E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04840225,111.02794439,110.91865,110.8976,110.78889775,110.76725561000001,-0.01255423,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8226,-8234,-8317,-0.02699296,-0.03899296,1.1193
110.8625,0.20000000000000001,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01260652,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8239,-8234,-8317,-0.02699296,-0.03899296,1.11938
110.8625,0.20000000000000001,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01260652,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8239,-8234,-8317,-0.02699296,-0.03899296,1.11938
110.8625,0.20000000000000001,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01260652,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8239,-8234,-8317,-0.02699296,-0.03899296,1.11938
110.8625,0.20000000000000001,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01260652,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8239,-8234,-8317,-0.02699296,-0.03899296,1.11938
110.86150000000001,0.33333332999999998,-0.02914272,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.562384080000001,-1.1353820000000001E-2,111.04332366,110.9066,110.76987634,-85.638297870000002,-99.378881989999996,-85.714285709999999,-54.464285709999999,110.85962384,110.92432959999999,-8532,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01263267,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8237,-8234,-8317,-0.02699296,-0.03899296,1.1193850000000001
110.86150000000001,0.33333332999999998,-0.02914272,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.562384080000001,-1.1353820000000001E-2,111.04332366,110.9066,110.76987634,-85.638297870000002,-99.378881989999996,-85.714285709999999,-54.464285709999999,110.85962384,110.92432959999999,-8532,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01263267,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8237,-8234,-8317,-0.02699296,-0.03899296,1.1193850000000001
110.86150000000001,0.33333332999999998,-0.02914272,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.562384080000001,-1.1353820000000001E-2,111.04332366,110.9066,110.76987634,-85.638297870000002,-99.378881989999996,-85.714285709999999,-54.464285709999999,110.85962384,110.92432959999999,-8532,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01263267,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8237,-8234,-8317,-0.02699296,-0.03899296,1.1193850000000001
110.86150000000001,0.33333332999999998,-0.02914272,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.562384080000001,-1.1353820000000001E-2,111.04332366,110.9066,110.76987634,-85.638297870000002,-99.378881989999996,-85.714285709999999,-54.464285709999999,110.85962384,110.92432959999999,-8532,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01263267,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8237,-8234,-8317,-0.02699296,-0.03899296,1.1193850000000001
110.86150000000001,0.33333332999999998,-0.02914272,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.562384080000001,-1.1353820000000001E-2,111.04332366,110.9066,110.76987634,-85.638297870000002,-99.378881989999996,-85.714285709999999,-54.464285709999999,110.85962384,110.92432959999999,-8532,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.8258820000000002E-2,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02794439,110.91855,110.8976,110.78833661,110.76725561000001,-0.01263267,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8237,-8234,-8317,-0.02699296,-0.03899296,1.1193850000000001
110.8625,0,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-0.08817353,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02783159000001,110.91855,110.89765,110.78833661,110.76746841000001,-1.2593450000000001E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8234,-8234,-8317,-0.02699296,-0.03899296,1.1193900000000001
110.8625,0,-2.9062939999999999E-2,49.542020469999997,-72.76908924,-2.8965459999999998E-2,31.759737860000001,-1.1353820000000001E-2,111.04318881,110.90665,110.77011118999999,-85.106382980000006,-99.378881989999996,-85.185185189999999,-54.464285709999999,110.85962384,110.92432959999999,-8529,-8427,110.8865,110.94199999999999,110.917,110.96775,110.956,110.938,110.8905,110.9175,110.917,110.96775,110.956,110.89749999999999,-0.08817353,-8.9341180000000006E-2,-7.6511759999999998E-2,-0.04820294,-0.00133529,-0.00181471,111.04876339,111.02783159000001,110.91855,110.89765,110.78833661,110.76746841000001,-1.2593450000000001E-2,-0.01364218,-1.4152079999999999E-2,56,26.829268290000002,31.389824829999998,15.444246590000001,-8234,-8234,-8317,-0.02699296,-0.03899296,1.1193900000000001
110.86199999999999,0.14457830999999999,-2.8965459999999998E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,31.759737860000001,-1.3851489999999999E-2,111.04035045000001,110.9092,110.77804955000001,-85.185185189999999,-100,-85.185185189999999,-54.464285709999999,110.8687798,110.93991200000001,-8529,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-0.01364218,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8234,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1193900000000001
110.8625,0.14634146000000001,-2.8965459999999998E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,31.759737860000001,-1.3851489999999999E-2,111.04035045000001,110.9092,110.77804955000001,-85.185185189999999,-100,-85.185185189999999,-54.464285709999999,110.8687798,110.93991200000001,-8530,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-0.01364218,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8235,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1193949999999999
110.8625,0.14634146000000001,-2.8965459999999998E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,31.759737860000001,-1.3851489999999999E-2,111.04035045000001,110.9092,110.77804955000001,-85.185185189999999,-100,-85.185185189999999,-54.464285709999999,110.8687798,110.93991200000001,-8530,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-0.01364218,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8235,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1193949999999999
110.863,0.14814815000000001,-2.8965459999999998E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,31.759737860000001,-1.3851489999999999E-2,111.04035045000001,110.9092,110.77804955000001,-85.185185189999999,-100,-85.185185189999999,-54.464285709999999,110.8687798,110.93991200000001,-8531,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-0.01364218,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8236,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1193949999999999
110.86199999999999,0.15189873000000001,-2.8965459999999998E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,31.759737860000001,-1.3851489999999999E-2,111.04035045000001,110.9092,110.77804955000001,-85.185185189999999,-100,-85.185185189999999,-54.464285709999999,110.8687798,110.93991200000001,-8533,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-0.01364218,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8238,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1194
110.86199999999999,0.15189873000000001,-2.8965459999999998E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,31.759737860000001,-1.3851489999999999E-2,111.04035045000001,110.9092,110.77804955000001,-85.185185189999999,-100,-85.185185189999999,-54.464285709999999,110.8687798,110.93991200000001,-8533,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-0.01364218,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8238,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1194
110.863,0.15384614999999999,-2.8885689999999999E-2,49.542020469999997,-95.008660050000003,-2.8419730000000001E-2,32.153666289999997,-1.3851489999999999E-2,111.04020223000001,110.90925,110.77829776999999,-84.656084660000005,-100,-84.656084660000005,-54.464285709999999,110.8687798,110.93991200000001,-8534,-8343,110.8905,110.94199999999999,110.917,110.96775,110.956,110.938,110.893,110.9175,110.917,110.96775,110.956,110.89749999999999,-8.9341180000000006E-2,-8.5870589999999997E-2,-6.3811759999999995E-2,-3.2773530000000002E-2,-4.0794100000000003E-3,1.2320589999999999E-2,111.04649085,111.02631159000001,110.9235,110.90015,110.80050915,110.77398841,-1.3616039999999999E-2,-1.4152079999999999E-2,-0.0135645,26.829268290000002,11.34020619,15.444246590000001,6.8378575000000001,-8239,-8317,-8396,-3.8491789999999998E-2,-5.5491789999999999E-2,1.1194
